PersonID	x	y	Time	Width	Distance		preName	CurrentName	input	
0	0.1842135	-0.1997651	1.999573	1.5	29	14	15	AirTap	
0	-0.2008636	0.5317238	1.702698	1.5	29	15	16	AirTap	
0	0.2570764	-0.2870599	1.497192	1.5	29	16	17	AirTap	
0	0.1634603	-0.6227956	1.733185	1.5	29	17	18	AirTap	
0	0.9948626	-0.1014406	2.034271	1.5	29	18	19	AirTap	
0	-0.69081	-0.3468704	2.06665	1.5	29	19	20	AirTap	
0	0.03260273	0.7406432	1.732361	1.5	23	20	0	AirTap	
0	-0.3219037	0.3297732	1.402069	1.5	23	0	1	AirTap	
0	0.04916327	2.452886	1.468079	1.5	23	1	2	AirTap	
0	-0.6287774	-0.1950204	2.198151	1.5	23	2	3	AirTap	
0	0.1003743	-0.3055077	1.765869	1.5	23	3	4	AirTap	
0	-0.2951936	-0.5479015	1.566498	1.5	23	4	5	AirTap	
0	0.2714167	-0.2945814	1.26712	1.5	23	5	6	AirTap	
0	-0.006707272	-0.5815208	1.566437	1.5	23	6	7	AirTap	
0	0.08533315	0.5557221	1.265533	1.5	23	7	8	AirTap	
0	0.6619779	-0.5982108	1.703796	1.5	23	8	9	AirTap	
0	0.2282587	0.6210202	1.397797	1.5	23	9	10	AirTap	
0	1.087865	-0.772304	2.099243	1.5	23	10	11	AirTap	
0	-0.2805769	0.02851584	2.700012	1.5	23	11	12	AirTap	
0	0.6434091	-0.8775835	1.93512	1.5	23	12	13	AirTap	
0	0.09632802	-0.3078092	1.532288	1.5	23	13	14	AirTap	
0	0.5471863	-0.3972973	1.899658	1.5	23	14	15	AirTap	
0	1.10495	-0.4634163	1.399445	1.5	23	15	16	AirTap	
0	-0.00289388	-0.2354605	1.7005	1.5	23	16	17	AirTap	
0	-0.4092921	-0.6550413	1.701691	1.5	23	17	18	AirTap	
0	0.5342149	-0.07638912	1.731842	1.5	23	18	19	AirTap	
0	-0.2922199	-0.6106664	1.365997	1.5	23	19	20	AirTap	
0	0.3778427	0.4850472	1.433838	1.5	14	20	0	AirTap	
0	0.1496909	-0.6325876	1.366669	1.5	14	0	1	AirTap	
0	0.7888927	0.1170727	1.268219	1.5	14	1	2	AirTap	
0	-0.2300193	-0.3394036	1.066071	1.5	14	2	3	AirTap	
0	-0.09623284	0.2759433	2.199188	1.5	14	3	4	AirTap	
0	-0.7037872	-0.9069003	1.567963	1.5	14	4	5	AirTap	
0	-0.4530173	0.5501329	1.131958	1.5	14	5	6	AirTap	
0	-0.001147163	0.4400901	1.165955	1.5	14	6	7	AirTap	
0	-0.7829673	0.06139131	1.334045	1.5	14	7	8	AirTap	
0	1.19331	0.09582177	1.499725	1.5	14	8	9	AirTap	
0	-0.2696127	-0.1082796	1.366486	1.5	14	9	10	AirTap	
0	0.8023057	0.1323487	1.133606	1.5	14	10	11	AirTap	
0	-0.3374448	-0.1990647	1.300079	1.5	14	11	12	AirTap	
0	0.3319922	-0.5846028	0.9665527	1.5	14	12	13	AirTap	
0	-0.3035817	0.01936481	1.43335	1.5	14	13	14	AirTap	
0	0.7051354	-0.441266	1.39978	1.5	14	14	15	AirTap	
0	-0.7550246	0.1773215	1.333862	1.5	14	15	16	AirTap	
0	0.3871154	0.2282753	1.200439	1.5	14	16	17	AirTap	
0	-0.2844377	-0.179911	1.33255	1.5	14	17	18	AirTap	
0	0.2787257	0.3687967	1.199951	1.5	14	18	19	AirTap	
0	-0.5420635	-0.7349015	1.266418	1.5	14	19	20	AirTap	
0	0.7474603	-0.1911392	2.200592	1.5	20	20	0	AirTap	
0	-0.1463063	0.1505494	1.63327	1.5	20	0	1	AirTap	
0	0.6820008	-0.003087261	1.266113	1.5	20	1	2	AirTap	
0	-0.1282866	-0.3694495	1.80191	1.5	20	2	3	AirTap	
0	-0.2067077	0.6739876	1.531311	1.5	20	3	4	AirTap	
0	0.04446397	-0.7603185	1.200623	1.5	20	4	5	AirTap	
0	0.2595273	0.2668476	1.033356	1.5	20	5	6	AirTap	
0	0.3682663	-0.9844737	1.133392	1.5	20	6	7	AirTap	
0	0.007575262	0.2828098	1.166473	1.5	20	7	8	AirTap	
0	-0.1409502	0.05940748	1.10022	1.5	20	8	9	AirTap	
0	0.001405169	0.8209913	1.999756	1.5	20	9	10	AirTap	
0	0.800395	-0.4190317	1.166656	1.5	20	10	11	AirTap	
0	-0.1705407	0.6397952	1.199982	1.5	20	11	12	AirTap	
0	0.8187066	-0.6900117	1.667908	1.5	20	12	13	AirTap	
0	-0.3275811	0.5436042	1.265137	1.5	20	13	14	AirTap	
0	0.1849177	-0.09305998	1.236603	1.5	20	14	15	AirTap	
0	0.1156919	-0.09492736	1.465668	1.5	20	15	16	AirTap	
0	0.3600824	-0.5028694	1.564636	1.5	20	16	17	AirTap	
0	0.3594316	0.102377	1.466827	1.5	20	17	18	AirTap	
0	0.5094372	-0.03348949	1.466309	1.5	20	18	19	AirTap	
0	0.2317177	-0.9015397	1.135254	1.5	20	19	20	AirTap	
0	0.08410683	0.5989757	1.598663	1.5	17	20	0	AirTap	
0	-0.1390069	-0.6846216	1.570343	1.5	17	0	1	AirTap	
0	0.6154338	0.2147595	1.530487	1.5	17	1	2	AirTap	
0	0.0277294	-0.7750742	1.335632	1.5	17	2	3	AirTap	
0	0.9255288	0.1935813	1.629639	1.5	17	3	4	AirTap	
0	0.2338642	0.1250515	1.102356	1.5	17	4	5	AirTap	
0	0.2683309	0.5477501	1.564667	1.5	17	5	6	AirTap	
0	-0.03813475	-0.2626554	1.634369	1.5	17	6	7	AirTap	
0	-0.1545344	0.6135153	1.232819	1.5	17	7	8	AirTap	
0	0.5633823	-0.778388	1.132477	1.5	17	8	9	AirTap	
0	-17.57259	0.6456607	0.2668762	1.5	17	9	10	AirTap	
0	0.3401051	-0.4599186	1.567047	1.5	17	10	11	AirTap	
0	-0.2994823	0.5871267	1.43399	1.5	17	11	12	AirTap	
0	0.6163557	-0.3956562	1.033142	1.5	17	12	13	AirTap	
0	0.1711996	-0.2082064	1.533386	1.5	17	13	14	AirTap	
0	0.8809761	0.4473621	1.133423	1.5	17	14	15	AirTap	
0	-0.592564	-0.09265114	1.233124	1.5	17	15	16	AirTap	
0	0.7897793	0.4935745	1.266571	1.5	17	16	17	AirTap	
0	-0.4826534	-0.1930574	1.265472	1.5	17	17	18	AirTap	
0	1.528562	-0.5325757	1.634064	1.5	17	18	19	AirTap	
0	-0.4460881	-0.7466919	1.966003	1.5	17	19	20	AirTap	
0	-5.798918	-3.265359	2.001801	1.75	29	20	0	AirTap	
0	-0.04067447	0.06578439	1.999359	1.75	29	0	1	AirTap	
0	-0.07608144	-0.4096951	1.89975	1.75	29	1	2	AirTap	
0	0.04148746	0.1350218	1.434235	1.75	29	2	3	AirTap	
0	0.2850141	-0.8479558	1.634277	1.75	29	3	4	AirTap	
0	-0.2312147	0.9453075	1.431122	1.75	29	4	5	AirTap	
0	0.4746876	0.003494427	1.86618	1.75	29	5	6	AirTap	
0	-0.389434	-0.1900634	1.634583	1.75	29	6	7	AirTap	
0	-0.02572721	0.3821256	1.466248	1.75	29	7	8	AirTap	
0	1.182492	-1.173164	1.299835	1.75	29	8	9	AirTap	
0	0.09923209	-0.1122725	1.500366	1.75	29	9	10	AirTap	
0	1.180431	0.003828764	1.166534	1.75	29	10	11	AirTap	
0	0.1042963	0.6899689	1.700165	1.75	29	11	12	AirTap	
0	0.03898469	-0.5293928	3.132996	1.75	29	12	13	AirTap	
0	0.1903071	0.5054485	1.832794	1.75	29	13	14	AirTap	
0	0.3506866	-0.7284672	1.735443	1.75	29	14	15	AirTap	
0	-0.5469913	-0.1386876	1.732178	1.75	29	15	16	AirTap	
0	0.2299522	-0.3492809	1.533325	1.75	29	16	17	AirTap	
0	-0.295938	-0.4231517	1.566589	1.75	29	17	18	AirTap	
0	1.200845	-0.647203	2.532684	1.75	29	18	19	AirTap	
0	-0.6252525	0.262382	2.067291	1.75	29	19	20	AirTap	
0	0.7278842	-0.2684881	1.166626	1.75	14	20	0	AirTap	
0	-0.4921622	-0.6068878	1.134003	1.75	14	0	1	AirTap	
0	-0.2289981	-0.3406488	1.231689	1.75	14	1	2	AirTap	
0	0.9872496	-0.2408579	1.134827	1.75	14	2	3	AirTap	
0	-0.02456999	0.7088469	1.199554	1.75	14	3	4	AirTap	
0	-0.0475661	-0.4656872	0.9327393	1.75	14	4	5	AirTap	
0	0.005300077	0.8909607	1.867279	1.75	14	5	6	AirTap	
0	-0.334296	-0.3803002	1.133148	1.75	14	6	7	AirTap	
0	0.1673387	0.4369652	1.06662	1.75	14	7	8	AirTap	
0	0.3846155	-0.7003515	1.234406	1.75	14	8	9	AirTap	
0	-0.510604	0.5221567	1.365417	1.75	14	9	10	AirTap	
0	0.9298406	-0.4667034	1.334229	1.75	14	10	11	AirTap	
0	-0.4962414	0.06855904	1.233002	1.75	14	11	12	AirTap	
0	0.4602949	-0.6472911	1.232635	1.75	14	12	13	AirTap	
0	-0.1602324	0.3597988	1.102966	1.75	14	13	14	AirTap	
0	0.8936694	-0.1071544	1.231781	1.75	14	14	15	AirTap	
0	-0.0468515	-0.2174616	1.100555	1.75	14	15	16	AirTap	
0	0.4915413	-0.7973208	1.133636	1.75	14	16	17	AirTap	
0	-0.553298	-0.2824977	0.9981079	1.75	14	17	18	AirTap	
0	0.4012592	0.06532358	0.9340515	1.75	14	18	19	AirTap	
0	-0.6189855	-0.4130141	2.033875	1.75	14	19	20	AirTap	
0	-0.349989	-0.6390635	2.233032	1.75	26	20	0	AirTap	
0	-0.5917047	0.6388503	2.932678	1.75	26	0	1	AirTap	
0	0.1568066	-0.9826032	1.932861	1.75	26	1	2	AirTap	
0	-0.4891383	-0.03204783	1.733704	1.75	26	2	3	AirTap	
0	0.4102401	0.7633684	1.666748	1.75	26	3	4	AirTap	
0	-0.1286975	-0.7385115	2.999939	1.75	26	4	5	AirTap	
0	-0.2725007	0.2737425	1.665649	1.75	26	5	6	AirTap	
0	0.2293233	-1.127252	2.601257	1.75	26	6	7	AirTap	
0	0.4096174	0.6165308	1.467346	1.75	26	7	8	AirTap	
0	0.6840028	-1.21251	3.298706	1.75	26	8	9	AirTap	
0	-0.05379277	0.4200141	1.366882	1.75	26	9	10	AirTap	
0	0.571332	0.05850822	1.533081	1.75	26	10	11	AirTap	
0	0.3034551	0.1737856	1.133545	1.75	26	11	12	AirTap	
0	1.274809	0.09226792	1.533691	1.75	26	12	13	AirTap	
0	-0.3564455	-0.4722444	2.03363	1.75	26	13	14	AirTap	
0	-0.08849882	0.208323	2.699463	1.75	26	14	15	AirTap	
0	-0.1292968	-0.08124894	2.199036	1.75	26	15	16	AirTap	
0	0.9231924	0.7534204	2.034241	1.75	26	16	17	AirTap	
0	-0.9406519	-0.8840609	2.333435	1.75	26	17	18	AirTap	
0	0.795006	0.2506868	1.965698	1.75	26	18	19	AirTap	
0	0.1240962	-0.5762671	1.800354	1.75	26	19	20	AirTap	
0	0.300217	-0.02266223	1.466492	1.75	17	20	0	AirTap	
0	-0.2042859	0.3848499	1.301758	1.75	17	0	1	AirTap	
0	0.3154844	0.6362219	1.56427	1.75	17	1	2	AirTap	
0	1.07319	0.3844957	1.133789	1.75	17	2	3	AirTap	
0	0.3599164	0.228744	1.374573	1.75	17	3	4	AirTap	
0	-0.1780513	0.4427484	1.059265	1.75	17	4	5	AirTap	
0	-0.1284126	0.2837825	1.233521	1.75	17	5	6	AirTap	
0	0.4578199	-0.9627417	1.199524	1.75	17	6	7	AirTap	
0	0.5319816	0.3869807	1.167297	1.75	17	7	8	AirTap	
0	0.7663906	-0.4520405	1.066895	1.75	17	8	9	AirTap	
0	-0.250118	0.427785	1.070313	1.75	17	9	10	AirTap	
0	-0.3042068	-0.6296577	0.9310913	1.75	17	10	11	AirTap	
0	-0.001140657	1.017843	1.364319	1.75	17	11	12	AirTap	
0	0.2008613	-0.004514026	1.035706	1.75	17	12	13	AirTap	
0	0.008541076	0.1484223	1.098511	1.75	17	13	14	AirTap	
0	-0.09428767	0.07397982	0.901123	1.75	17	14	15	AirTap	
0	-0.4352522	0.04025539	1.068481	1.75	17	15	16	AirTap	
0	0.5260621	0.3197265	1.230347	1.75	17	16	17	AirTap	
0	-0.4487635	-0.4518123	0.9991455	1.75	17	17	18	AirTap	
0	0.01745057	1.110278	1.101929	1.75	17	18	19	AirTap	
0	0.04170628	-0.92224	1.202698	1.75	17	19	20	AirTap	
0	0.5914793	-0.2212581	1.696533	1.75	23	20	0	AirTap	
0	0.06166853	-1.601925	0.9714966	1.75	23	0	1	AirTap	
0	-0.1088906	0.09631066	1.829407	1.75	23	1	2	AirTap	
0	-0.3242625	-0.8638905	1.901001	1.75	23	2	3	AirTap	
0	0.06537165	0.7608504	1.497314	1.75	23	3	4	AirTap	
0	-0.5714147	0.6376549	2.17041	1.75	23	4	5	AirTap	
0	0.4465632	0.3242521	1.296387	1.75	23	5	6	AirTap	
0	0.6874942	-0.8204201	2.400085	1.75	23	6	7	AirTap	
0	0.2228969	0.4804848	1.30365	1.75	23	7	8	AirTap	
0	0.03318271	0.3935016	1.429749	1.75	23	8	9	AirTap	
0	0.3962311	0.2314355	1.133972	1.75	23	9	10	AirTap	
0	0.8903027	-1.174742	2.637207	1.75	23	10	11	AirTap	
0	0.05496359	0.1301852	1.494873	1.75	23	11	12	AirTap	
0	1.388591	0.02716898	1.200012	1.75	23	12	13	AirTap	
0	0.756274	0.1797665	1.267639	1.75	23	13	14	AirTap	
0	0.303572	-1.249284	1.065674	1.75	23	14	15	AirTap	
0	-0.4091858	0.1642343	1.70105	1.75	23	15	16	AirTap	
0	0.593235	0.2919579	1.698303	1.75	23	16	17	AirTap	
0	0.01997004	-0.03868334	1.834961	1.75	23	17	18	AirTap	
0	0.7617558	-0.05569522	2.699585	1.75	23	18	19	AirTap	
0	0.08600807	-0.007821511	2.234253	1.75	23	19	20	AirTap	
0	0.03505789	-0.5613259	2.16626	1.75	20	20	0	AirTap	
0	0.2311149	-0.7187172	2.132324	1.75	20	0	1	AirTap	
0	0.06551859	0.1638085	1.46698	1.75	20	1	2	AirTap	
0	-0.08980463	0.9782408	1.267883	1.75	20	2	3	AirTap	
0	-0.03960276	0.3265748	1.467041	1.75	20	3	4	AirTap	
0	0.2092435	-0.2369605	1.59906	1.75	20	4	5	AirTap	
0	0.6966239	0.2904716	1.233215	1.75	20	5	6	AirTap	
0	0.4846076	-0.08932333	1.33313	1.75	20	6	7	AirTap	
0	0.156766	0.5813707	1.265564	1.75	20	7	8	AirTap	
0	0.5520663	-0.1963354	1.40155	1.75	20	8	9	AirTap	
0	-0.190346	0.652986	1.365662	1.75	20	9	10	AirTap	
0	0.4461594	-0.7191403	1.300598	1.75	20	10	11	AirTap	
0	0.107981	-0.1634305	1.700134	1.75	20	11	12	AirTap	
0	0.4336864	-0.07607359	1.267029	1.75	20	12	13	AirTap	
0	0.05295812	0.06340107	1.333008	1.75	20	13	14	AirTap	
0	0.7259873	0.2351124	1.166077	1.75	20	14	15	AirTap	
0	-0.4256422	0.1670913	1.834778	1.75	20	15	16	AirTap	
0	0.2638609	-0.06633977	1.865723	1.75	20	16	17	AirTap	
0	-0.259015	-0.03456719	1.366882	1.75	20	17	18	AirTap	
0	0.06943577	-0.1942973	1.534119	1.75	20	18	19	AirTap	
0	-1.057595	-0.365519	1.764709	1.75	20	19	20	AirTap	
1	-0.6633892	0.6578966	1.500299	1.75	20	-1	0	AirTap	
1	-1.232541	0.08840411	1.300055	1.75	20	0	1	AirTap	
1	-1.083786	0.2330785	1.166723	1.75	20	1	2	AirTap	
1	-1.010537	-0.4343455	1.232866	1.75	20	2	3	AirTap	
1	-0.6145948	-0.3449451	1.866489	1.75	20	3	4	AirTap	
1	-0.9143994	-0.08665199	1.266972	1.75	20	4	5	AirTap	
1	0.1842505	-0.2557478	1.099909	1.75	20	5	6	AirTap	
1	0.5104214	-0.6495987	1.266685	1.75	20	6	7	AirTap	
1	-0.462676	-0.4038177	1.267086	1.75	20	7	8	AirTap	
1	0.1846063	-0.8056779	1.166355	1.75	20	8	9	AirTap	
1	0.4360119	0.02644628	3.667397	1.75	20	9	10	AirTap	
1	0.4560251	0.02103341	1.265472	1.75	20	10	11	AirTap	
1	-0.2192798	-0.0970219	1.199928	1.75	20	11	12	AirTap	
1	-19.09193	0.4098273	0.6337204	1.75	20	12	13	AirTap	
1	-19.7062	-0.4051613	0.7016449	1.75	20	13	14	AirTap	
1	-3.535861	2.978235	0.40168	1.75	20	14	15	AirTap	
1	1.161713	-0.2397736	1.463512	1.75	20	15	16	AirTap	
